http://vasterhavsveckan.se/program-2017/7-augusti/,SPEED,70
http://vasterhavsveckan.se/program-2017/7-augusti/,USABILITY,99
http://vasterhavsveckan.se/program-2017/7-augusti/,numberResources,35
http://vasterhavsveckan.se/program-2017/7-augusti/,numberHosts,2
http://vasterhavsveckan.se/program-2017/7-augusti/,totalRequestBytes,3872
http://vasterhavsveckan.se/program-2017/7-augusti/,numberStaticResources,31
http://vasterhavsveckan.se/program-2017/7-augusti/,htmlResponseBytes,59407
http://vasterhavsveckan.se/program-2017/7-augusti/,textResponseBytes,16969
http://vasterhavsveckan.se/program-2017/7-augusti/,cssResponseBytes,315889
http://vasterhavsveckan.se/program-2017/7-augusti/,imageResponseBytes,53073
http://vasterhavsveckan.se/program-2017/7-augusti/,javascriptResponseBytes,436588
http://vasterhavsveckan.se/program-2017/7-augusti/,otherResponseBytes,88931
http://vasterhavsveckan.se/program-2017/7-augusti/,numberJsResources,15
http://vasterhavsveckan.se/program-2017/7-augusti/,numberCssResources,12
http://vasterhavsveckan.se/program-2017/7-augusti/,AvoidLandingPageRedirects,0.0
http://vasterhavsveckan.se/program-2017/7-augusti/,AvoidPlugins,0.0
http://vasterhavsveckan.se/program-2017/7-augusti/,ConfigureViewport,0.0
http://vasterhavsveckan.se/program-2017/7-augusti/,EnableGzipCompression,0.8389000000000001
http://vasterhavsveckan.se/program-2017/7-augusti/,LeverageBrowserCaching,0.0
http://vasterhavsveckan.se/program-2017/7-augusti/,MainResourceServerResponseTime,7.86
http://vasterhavsveckan.se/program-2017/7-augusti/,MinifyCss,0.4333
http://vasterhavsveckan.se/program-2017/7-augusti/,MinifyHTML,0.0
http://vasterhavsveckan.se/program-2017/7-augusti/,MinifyJavaScript,1.1708
http://vasterhavsveckan.se/program-2017/7-augusti/,MinimizeRenderBlockingResources,32.0
http://vasterhavsveckan.se/program-2017/7-augusti/,OptimizeImages,0.8628
http://vasterhavsveckan.se/program-2017/7-augusti/,PrioritizeVisibleContent,0.0
http://vasterhavsveckan.se/program-2017/7-augusti/,SizeContentToViewport,0.0
http://vasterhavsveckan.se/program-2017/7-augusti/,SizeTapTargetsAppropriately,0.4512281950872196
http://vasterhavsveckan.se/program-2017/7-augusti/,UseLegibleFontSizes,0.0
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,SPEED,83
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,USABILITY,94
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,numberResources,35
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,numberHosts,2
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,totalRequestBytes,3904
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,numberStaticResources,31
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,htmlResponseBytes,16884
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,textResponseBytes,16969
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,cssResponseBytes,315890
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,imageResponseBytes,53071
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,javascriptResponseBytes,436590
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,otherResponseBytes,88931
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,numberJsResources,15
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,numberCssResources,12
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,AvoidLandingPageRedirects,0.0
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,AvoidPlugins,0.0
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,ConfigureViewport,0.0
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,EnableGzipCompression,0.8389000000000001
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,LeverageBrowserCaching,0.0
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,MainResourceServerResponseTime,6.645
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,MinifyCss,0.4333
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,MinifyHTML,0.0636
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,MinifyJavaScript,1.1708
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,MinimizeRenderBlockingResources,8.0
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,OptimizeImages,0.8628
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,PrioritizeVisibleContent,0.0
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,SizeContentToViewport,0.0
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,SizeTapTargetsAppropriately,5.208333333333334
http://vasterhavsveckan.se/aktiviteter/fyren-far-ater-sprida-sitt-ljus-over-havet/,UseLegibleFontSizes,0.0
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,SPEED,61
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,USABILITY,95
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,numberResources,36
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,numberHosts,2
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,totalRequestBytes,3972
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,numberStaticResources,32
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,htmlResponseBytes,18618
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,textResponseBytes,16968
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,cssResponseBytes,315891
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,imageResponseBytes,412007
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,javascriptResponseBytes,436586
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,otherResponseBytes,88930
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,numberJsResources,15
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,numberCssResources,12
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,AvoidLandingPageRedirects,0.0
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,AvoidPlugins,0.0
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,ConfigureViewport,0.0
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,EnableGzipCompression,0.8389000000000001
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,LeverageBrowserCaching,0.0
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,MainResourceServerResponseTime,3.735
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,MinifyCss,0.4333
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,MinifyHTML,0.06470000000000001
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,MinifyJavaScript,1.1708
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,MinimizeRenderBlockingResources,32.0
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,OptimizeImages,28.622400000000003
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,PrioritizeVisibleContent,0.0
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,SizeContentToViewport,0.0
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,SizeTapTargetsAppropriately,3.8265306122448983
http://vasterhavsveckan.se/aktiviteter/rakakademins-dag-2/,UseLegibleFontSizes,0.0
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,SPEED,85
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,USABILITY,96
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,numberResources,36
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,numberHosts,2
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,totalRequestBytes,3943
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,numberStaticResources,32
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,htmlResponseBytes,25055
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,textResponseBytes,16969
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,cssResponseBytes,315886
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,imageResponseBytes,145979
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,javascriptResponseBytes,436590
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,otherResponseBytes,88931
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,numberJsResources,15
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,numberCssResources,12
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,AvoidLandingPageRedirects,0.0
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,AvoidPlugins,0.0
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,ConfigureViewport,0.0
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,EnableGzipCompression,0.8389000000000001
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,LeverageBrowserCaching,0.0
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,MainResourceServerResponseTime,4.605
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,MinifyCss,0.4333
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,MinifyHTML,0.067
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,MinifyJavaScript,1.1708
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,MinimizeRenderBlockingResources,8.0
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,OptimizeImages,0.8628
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,PrioritizeVisibleContent,0.0
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,SizeContentToViewport,0.0
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,SizeTapTargetsAppropriately,3.333333333333333
http://vasterhavsveckan.se/karta-goteborg-och-bohuslan/,UseLegibleFontSizes,0.0
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,SPEED,63
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,USABILITY,95
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,numberResources,36
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,numberHosts,2
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,totalRequestBytes,3982
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,numberStaticResources,32
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,htmlResponseBytes,18175
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,textResponseBytes,16969
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,cssResponseBytes,315888
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,imageResponseBytes,307934
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,javascriptResponseBytes,436590
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,otherResponseBytes,88930
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,numberJsResources,15
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,numberCssResources,12
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,AvoidLandingPageRedirects,0.0
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,AvoidPlugins,0.0
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,ConfigureViewport,0.0
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,EnableGzipCompression,0.8389000000000001
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,LeverageBrowserCaching,0.0
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,MainResourceServerResponseTime,5.895
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,MinifyCss,0.4333
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,MinifyHTML,0.065
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,MinifyJavaScript,1.1708
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,MinimizeRenderBlockingResources,32.0
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,OptimizeImages,20.1617
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,PrioritizeVisibleContent,0.0
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,SizeContentToViewport,0.0
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,SizeTapTargetsAppropriately,4.437869822485207
http://vasterhavsveckan.se/aktiviteter/skattjakt-med-maritimans-pirat-enoga/,UseLegibleFontSizes,0.0
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,SPEED,62
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,USABILITY,99
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,numberResources,35
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,numberHosts,2
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,totalRequestBytes,3887
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,numberStaticResources,31
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,htmlResponseBytes,22974
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,textResponseBytes,16969
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,cssResponseBytes,315887
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,imageResponseBytes,53072
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,javascriptResponseBytes,436591
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,otherResponseBytes,88931
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,numberJsResources,15
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,numberCssResources,12
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,AvoidLandingPageRedirects,0.0
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,AvoidPlugins,0.0
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,ConfigureViewport,0.0
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,EnableGzipCompression,0.8389000000000001
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,LeverageBrowserCaching,0.0
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,MainResourceServerResponseTime,29.79
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,MinifyCss,0.4333
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,MinifyHTML,0.0648
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,MinifyJavaScript,1.1708
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,MinimizeRenderBlockingResources,32.0
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,OptimizeImages,0.8628
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,PrioritizeVisibleContent,0.0
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,SizeContentToViewport,0.0
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,SizeTapTargetsAppropriately,0.642474717430101
http://vasterhavsveckan.se/program-2017/5-augusti/5-aug-goteborg/,UseLegibleFontSizes,0.0
http://vasterhavsveckan.se/aktiviteter/snorkling-och-dykning/,SPEED,71
http://vasterhavsveckan.se/aktiviteter/snorkling-och-dykning/,USABILITY,98
http://vasterhavsveckan.se/aktiviteter/snorkling-och-dykning/,numberResources,35
http://vasterhavsveckan.se/aktiviteter/snorkling-och-dykning/,numberHosts,2
http://vasterhavsveckan.se/aktiviteter/snorkling-och-dykning/,totalRequestBytes,3883
http://vasterhavsveckan.se/aktiviteter/snorkling-och-dykning/,numberStaticResources,31
http://vasterhavsveckan.se/aktiviteter/snorkling-och-dykning/,htmlResponseBytes,19589
http://vasterhavsveckan.se/aktiviteter/snorkling-och-dykning/,textResponseBytes,16969
http://vasterhavsveckan.se/aktiviteter/snorkling-och-dykning/,cssResponseBytes,315890
http://vasterhavsveckan.se/aktiviteter/snorkling-och-dykning/,imageResponseBytes,53073
http://vasterhavsveckan.se/aktiviteter/snorkling-och-dykning/,javascriptResponseBytes,436590
http://vasterhavsveckan.se/aktiviteter/snorkling-och-dykning/,otherResponseBytes,88930
http://vasterhavsveckan.se/aktiviteter/snorkling-och-dykning/,numberJsResources,15
http://vasterhavsveckan.se/aktiviteter/snorkling-och-dykning/,numberCssResources,12
http://vasterhavsveckan.se/aktiviteter/snorkling-och-dykning/,AvoidLandingPageRedirects,0.0
http://vasterhavsveckan.se/aktiviteter/snorkling-och-dykning/,AvoidPlugins,0.0
