http://www.regionteatervast.se/om-oss/nyheter/showbox/,SPEED,69
http://www.regionteatervast.se/om-oss/nyheter/showbox/,USABILITY,100
http://www.regionteatervast.se/om-oss/nyheter/showbox/,numberResources,12
http://www.regionteatervast.se/om-oss/nyheter/showbox/,numberHosts,2
http://www.regionteatervast.se/om-oss/nyheter/showbox/,totalRequestBytes,1476
http://www.regionteatervast.se/om-oss/nyheter/showbox/,numberStaticResources,9
http://www.regionteatervast.se/om-oss/nyheter/showbox/,htmlResponseBytes,7824
http://www.regionteatervast.se/om-oss/nyheter/showbox/,textResponseBytes,26908
http://www.regionteatervast.se/om-oss/nyheter/showbox/,cssResponseBytes,44583
http://www.regionteatervast.se/om-oss/nyheter/showbox/,imageResponseBytes,94710
http://www.regionteatervast.se/om-oss/nyheter/showbox/,javascriptResponseBytes,248079
http://www.regionteatervast.se/om-oss/nyheter/showbox/,numberJsResources,3
http://www.regionteatervast.se/om-oss/nyheter/showbox/,numberCssResources,1
http://www.regionteatervast.se/om-oss/nyheter/showbox/,AvoidLandingPageRedirects,0.0
http://www.regionteatervast.se/om-oss/nyheter/showbox/,AvoidPlugins,0.0
http://www.regionteatervast.se/om-oss/nyheter/showbox/,ConfigureViewport,0.0
http://www.regionteatervast.se/om-oss/nyheter/showbox/,EnableGzipCompression,0.0
http://www.regionteatervast.se/om-oss/nyheter/showbox/,LeverageBrowserCaching,2.8467261904761907
http://www.regionteatervast.se/om-oss/nyheter/showbox/,MainResourceServerResponseTime,29.64
http://www.regionteatervast.se/om-oss/nyheter/showbox/,MinifyCss,0.0
http://www.regionteatervast.se/om-oss/nyheter/showbox/,MinifyHTML,0.0
http://www.regionteatervast.se/om-oss/nyheter/showbox/,MinifyJavaScript,0.0
http://www.regionteatervast.se/om-oss/nyheter/showbox/,MinimizeRenderBlockingResources,8.0
http://www.regionteatervast.se/om-oss/nyheter/showbox/,OptimizeImages,4.1307
http://www.regionteatervast.se/om-oss/nyheter/showbox/,PrioritizeVisibleContent,0.0
http://www.regionteatervast.se/om-oss/nyheter/showbox/,SizeContentToViewport,0.0
http://www.regionteatervast.se/om-oss/nyheter/showbox/,SizeTapTargetsAppropriately,0.0
http://www.regionteatervast.se/om-oss/nyheter/showbox/,UseLegibleFontSizes,0.0
http://www.regionteatervast.se/forestallningar/det-stora-testet/,SPEED,59
http://www.regionteatervast.se/forestallningar/det-stora-testet/,USABILITY,100
http://www.regionteatervast.se/forestallningar/det-stora-testet/,numberResources,13
http://www.regionteatervast.se/forestallningar/det-stora-testet/,numberHosts,2
http://www.regionteatervast.se/forestallningar/det-stora-testet/,totalRequestBytes,1586
http://www.regionteatervast.se/forestallningar/det-stora-testet/,numberStaticResources,10
http://www.regionteatervast.se/forestallningar/det-stora-testet/,htmlResponseBytes,8221
http://www.regionteatervast.se/forestallningar/det-stora-testet/,textResponseBytes,26908
http://www.regionteatervast.se/forestallningar/det-stora-testet/,cssResponseBytes,44583
http://www.regionteatervast.se/forestallningar/det-stora-testet/,imageResponseBytes,453593
http://www.regionteatervast.se/forestallningar/det-stora-testet/,javascriptResponseBytes,289289
http://www.regionteatervast.se/forestallningar/det-stora-testet/,numberJsResources,4
http://www.regionteatervast.se/forestallningar/det-stora-testet/,numberCssResources,1
http://www.regionteatervast.se/forestallningar/det-stora-testet/,AvoidLandingPageRedirects,0.0
http://www.regionteatervast.se/forestallningar/det-stora-testet/,AvoidPlugins,0.0
http://www.regionteatervast.se/forestallningar/det-stora-testet/,ConfigureViewport,0.0
http://www.regionteatervast.se/forestallningar/det-stora-testet/,EnableGzipCompression,0.0
http://www.regionteatervast.se/forestallningar/det-stora-testet/,LeverageBrowserCaching,3.5873015873015874
http://www.regionteatervast.se/forestallningar/det-stora-testet/,MainResourceServerResponseTime,41.355
http://www.regionteatervast.se/forestallningar/det-stora-testet/,MinifyCss,0.0
http://www.regionteatervast.se/forestallningar/det-stora-testet/,MinifyHTML,0.0
http://www.regionteatervast.se/forestallningar/det-stora-testet/,MinifyJavaScript,0.0
http://www.regionteatervast.se/forestallningar/det-stora-testet/,MinimizeRenderBlockingResources,8.0
http://www.regionteatervast.se/forestallningar/det-stora-testet/,OptimizeImages,20.328200000000002
http://www.regionteatervast.se/forestallningar/det-stora-testet/,PrioritizeVisibleContent,0.0
http://www.regionteatervast.se/forestallningar/det-stora-testet/,SizeContentToViewport,0.0
http://www.regionteatervast.se/forestallningar/det-stora-testet/,SizeTapTargetsAppropriately,0.0
http://www.regionteatervast.se/forestallningar/det-stora-testet/,UseLegibleFontSizes,0.0
http://www.regionteatervast.se/forestallningar/10minus4/,SPEED,50
http://www.regionteatervast.se/forestallningar/10minus4/,USABILITY,100
http://www.regionteatervast.se/forestallningar/10minus4/,numberResources,20
http://www.regionteatervast.se/forestallningar/10minus4/,numberHosts,2
http://www.regionteatervast.se/forestallningar/10minus4/,totalRequestBytes,2386
http://www.regionteatervast.se/forestallningar/10minus4/,numberStaticResources,17
http://www.regionteatervast.se/forestallningar/10minus4/,htmlResponseBytes,10920
http://www.regionteatervast.se/forestallningar/10minus4/,textResponseBytes,26908
http://www.regionteatervast.se/forestallningar/10minus4/,cssResponseBytes,44583
http://www.regionteatervast.se/forestallningar/10minus4/,imageResponseBytes,747379
http://www.regionteatervast.se/forestallningar/10minus4/,javascriptResponseBytes,289289
http://www.regionteatervast.se/forestallningar/10minus4/,numberJsResources,4
http://www.regionteatervast.se/forestallningar/10minus4/,numberCssResources,1
http://www.regionteatervast.se/forestallningar/10minus4/,AvoidLandingPageRedirects,0.0
http://www.regionteatervast.se/forestallningar/10minus4/,AvoidPlugins,0.0
http://www.regionteatervast.se/forestallningar/10minus4/,ConfigureViewport,0.0
http://www.regionteatervast.se/forestallningar/10minus4/,EnableGzipCompression,0.0
http://www.regionteatervast.se/forestallningar/10minus4/,LeverageBrowserCaching,3.5873015873015874
http://www.regionteatervast.se/forestallningar/10minus4/,MainResourceServerResponseTime,59.565
http://www.regionteatervast.se/forestallningar/10minus4/,MinifyCss,0.0
